"Feature","Gain","Cover","Frequency","pos","explicacion_final"
"iter_5_var_718",0.00205902112393454,0.000769467332750074,0.000232180171813327,70,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_+_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"iter_3_var_779",0.00205358516472317,0.00603531389650922,0.00325052240538658,71,"((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))_+_(ctrx_quarter_x_mrentabilidad_annual)"
"mactivos_margen",0.00200318430536034,0.00649950006621901,0.00371488274901323,72,"mactivos_margen"
"iter_5_var_186",0.00199302311622236,0.000211478056139767,0.000232180171813327,73,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))_x_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo)))"
"mpasivos_margen_tend6",0.00190207186287131,0.0121604780390565,0.00394706292082656,74,"mpasivos_margen_tend6"
"mcuenta_corriente_lag1",0.00189188115904378,0.00329153005379019,0.00371488274901323,75,"mcuenta_corriente_lag1"
"Visa_fechaalta",0.00186256615440146,0.00256294905143885,0.0025539818899466,76,"Visa_fechaalta"
"iter_1_var_615",0.00182568678601978,0.00137145366939434,0.00325052240538658,77,"ctrx_quarter_+_mprestamos_personales"
"iter_3_var_769",0.00182389915838681,0.000972214722289354,0.000812630601346645,78,"((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6)"
"chomebanking_transacciones_delta1",0.0018084084994074,0.00931206368794425,0.0038309728349199,79,"chomebanking_transacciones_delta1"
"iter_2_var_72",0.00173998131272198,0.0060161854872054,0.00243789180403994,80,"(mpayroll_+_mcaja_ahorro)_x_(ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)"
"iter_2_var_533",0.00173847712857878,0.00143671024632751,0.00220571163222661,81,"(tcallcenter_tend6)_/_(mprestamos_personales_+_mtarjeta_visa_consumo)"
"ccomisiones_mantenimiento_delta1",0.00172510269988125,0.00105881674787963,0.000580450429533318,82,"ccomisiones_mantenimiento_delta1"
"mcuentas_saldo_tend6",0.00171478168833167,0.00370343534200651,0.00267007197585326,83,"mcuentas_saldo_tend6"
"iter_3_var_516",0.00169947018942412,0.000685460446247743,0.00162526120269329,84,"(cproductos)_/_((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))"
"cliente_antiguedad",0.00169120496388441,0.00542442502974872,0.00359879266310657,85,"cliente_antiguedad"
"iter_2_var_267",0.00168438163636453,0.00399220042118248,0.00290225214766659,86,"(mprestamos_personales_+_mtarjeta_visa_consumo)_/_(tcallcenter_tend6)"
"iter_1_var_792",0.00167977854739344,0.00596349213327411,0.00313443231947992,87,"mrentabilidad_annual_+_mcaja_ahorro_lag1"
"mcomisiones_otras_lag1",0.0016278455570842,0.00105964169275526,0.00301834223357325,88,"mcomisiones_otras_lag1"
"Visa_cconsumos_tend6",0.00162655082215762,0.00241231067987729,0.00336661249129324,89,"Visa_cconsumos_tend6"
"iter_3_var_522",0.0015886431753224,0.00933079681116183,0.00348270257719991,90,"(cproductos)_/_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))"
"iter_4_var_208",0.00158587687587898,0.00570237989378354,0.00267007197585326,91,"(mcomisiones_mantenimiento_delta1)_x_(mcomisiones_mantenimiento_delta1)"
"iter_4_var_209",0.00157061457918999,0.00138152487141773,0.00162526120269329,92,"(mcomisiones_mantenimiento_delta1)_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))"
"iter_3_var_127",0.00156598892072028,0.000605647029529899,0.0012769909449733,93,"((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_(ctrx_quarter_x_mrentabilidad_annual)"
"Visa_mpagospesos_tend6",0.00154173505320113,0.00392599859491264,0.00348270257719991,94,"Visa_mpagospesos_tend6"
"iter_3_var_67",0.00153639794080326,0.00661732969262245,0.00185744137450662,95,"((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_x_(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)"
"iter_4_var_429",0.00152367170858003,0.00369779821868966,0.00197353146041328,96,"(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo)))_/_(mcomisiones_mantenimiento_delta1)"
"iter_1_var_596",0.00152222663802163,0.00524139038546684,0.00301834223357325,97,"mcaja_ahorro_lag1_/_mcuentas_saldo"
"Visa_mfinanciacion_limite",0.00151130136758129,0.00157983818225047,0.00267007197585326,98,"Visa_mfinanciacion_limite"
"iter_3_var_810",0.0014741902532634,0.002178370062228,0.00185744137450662,99,"(cproductos)_+_(cdescubierto_preacordado_tend6)"
"cliente_edad_lag1",0.00145403237378019,0.00243195467972839,0.00336661249129324,100,"cliente_edad_lag1"
"iter_3_var_722",0.00145210975374206,0.00554209997898797,0.00359879266310657,101,"(mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_+_(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)"
"iter_3_var_338",0.00138240340306791,0.00245929816508543,0.000580450429533318,102,"(mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))"
"canarito41",0.00136669635086691,0.00123740012710338,0.00290225214766659,103,NA
"iter_3_var_137",0.00135416174471659,0.00694758262450231,0.00267007197585326,104,"((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)"
"mcuenta_corriente_delta1",0.00134406976080103,0.00719865803467264,0.00313443231947992,105,"mcuenta_corriente_delta1"
"cproductos",0.0013373413319149,0.00834827027792702,0.00243789180403994,106,"cproductos"
"iter_5_var_570",0.00133132380546893,0.00201968847812898,0.00185744137450662,107,"((ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo))_/_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_2_var_812",0.00131531978705494,0.000732946335651577,0.00208962154631994,108,"(tcallcenter_tend6)_+_(ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)"
"iter_3_var_461",0.00130983445009764,0.00182862780766121,0.00243789180403994,109,"(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)_/_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))"
"iter_4_var_582",0.00130868609550715,0.000114031442705189,0.000580450429533318,110,"(mcomisiones_mantenimiento_delta1)_/_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))"
"iter_4_var_554",0.00130423857122301,0.000776599668654016,0.0012769909449733,111,"((Master_status)_+_(tcallcenter_tend6))_/_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))"
"canarito203",0.00128212287016262,0.00673435156050182,0.00325052240538658,112,NA
"Visa_mconsumospesos_tend6",0.00127417877668475,0.00244984567171876,0.00325052240538658,113,"Visa_mconsumospesos_tend6"
"canarito1",0.00123240649162723,0.00381409825980285,0.00336661249129324,114,NA
"iter_2_var_752",0.00122577292816698,0.00135029727060457,0.00104481077315997,115,"(Master_status)_+_(ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)"
"iter_3_var_795",0.00122111993012388,0.000870609011773441,0.000696540515439981,116,"(cproductos_tend6_/_ccomisiones_mantenimiento_tend6)_+_(cproductos)"
"canarito91",0.00119938961837359,0.0012429856913655,0.00278616206175993,117,NA
"canarito168",0.00118985331614998,0.00118568639521191,0.00278616206175993,118,NA
"canarito156",0.00118856720815628,0.00128516099813243,0.00278616206175993,119,NA
"iter_4_var_210",0.00117972321670387,0.00101760387680095,0.00104481077315997,120,"((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))"
"canarito50",0.00117306948894434,0.000691441296596109,0.00232180171813327,121,NA
"iter_4_var_802",0.0011730488715947,0.00140709816256247,0.00116090085906664,122,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))"
"canarito133",0.00117083317185155,0.00739093893610228,0.00313443231947992,123,NA
"mcuentas_saldo_delta1",0.00116258846285184,0.00519814952490222,0.00301834223357325,124,"mcuentas_saldo_delta1"
"canarito22",0.00115887796374965,0.00169852712623269,0.00278616206175993,125,NA
"canarito39",0.00115760133897776,0.00219923429304097,0.00278616206175993,126,NA
"iter_4_var_498",0.00115718423139804,0.00113242589167862,0.00208962154631994,127,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_/_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))"
"canarito185",0.00112872498789944,0.00209047906026954,0.00267007197585326,128,NA
"canarito180",0.00112552114617,0.0017251831575267,0.00243789180403994,129,NA
"iter_3_var_807",0.00112263764307127,0.00232278697451914,0.00220571163222661,130,"(cproductos)_+_(mcomisiones_mantenimiento_tend6_/_mpasivos_margen_lag1)"
"canarito61",0.00112125489184412,0.000890545179601327,0.00278616206175993,131,NA
"iter_4_var_551",0.00111335996500493,0.00101906471668488,0.0012769909449733,132,"((Master_status)_+_(tcallcenter_tend6))_/_(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))"
"iter_5_var_428",0.00110786489576674,0.00348910435150516,0.000696540515439981,133,"((((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_/_((ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo))"
"iter_3_var_98",0.0010907826056215,0.00292125010909037,0.00197353146041328,134,"((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)"
"canarito152",0.00108581629834434,0.00117044210136421,0.00267007197585326,135,NA
"iter_4_var_581",0.00108499324814864,0.00139936430435338,0.00150917111678663,136,"(mcomisiones_mantenimiento_delta1)_/_(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo)))"
"canarito125",0.00107755186742176,0.00182720134048043,0.0025539818899466,137,NA
"iter_2_var_553",0.00107449265549871,0.000224333447118438,0.000232180171813327,138,"(ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo)"
"iter_5_var_780",0.00107331322544829,0.000213316995758374,0.000116090085906664,139,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_+_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))"
"iter_4_var_819",0.00106246479448483,0.000677417233710286,0.000812630601346645,140,"(mcomisiones_mantenimiento_delta1)_+_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))"
"iter_4_var_535",0.00105594045885865,0.000513940657521626,0.00208962154631994,141,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_/_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))"
"iter_4_var_497",0.00105452292593494,0.000495448143226104,0.00185744137450662,142,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_/_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo)))"
"iter_1_var_6",0.00105253461833771,0.00312318974010559,0.00162526120269329,143,"ctrx_quarter_x_mcuentas_saldo"
"canarito110",0.0010523066699598,0.000780466597758563,0.0025539818899466,144,NA
"canarito27",0.00104812450273066,0.00289964686515963,0.00243789180403994,145,NA
"canarito164",0.00104683900196678,0.00208002975851148,0.00267007197585326,146,NA
"canarito169",0.00104439051854116,0.00155026047118858,0.00290225214766659,147,NA
"iter_2_var_777",0.0010260871509197,0.000700910976314355,0.00162526120269329,148,"(mtarjeta_master_consumo)_+_(mcuenta_debitos_automaticos)"
"canarito135",0.00101546207378672,0.00530989518284783,0.0025539818899466,149,NA
"canarito6",0.00100656580127086,0.00108059185532612,0.0025539818899466,150,NA
"canarito58",0.00100229103386768,0.00374239680102876,0.00267007197585326,151,NA
"canarito159",0.00100147513522619,0.00240950930457044,0.00267007197585326,152,NA
"canarito167",0.000990913399752771,0.00076149286561892,0.0025539818899466,153,NA
"canarito150",0.000986171198227378,0.000699845422516657,0.00267007197585326,154,NA
"canarito52",0.000984597239583812,0.00102002715237313,0.00267007197585326,155,NA
"canarito36",0.00098063763394001,0.00126708095627472,0.00243789180403994,156,NA
"canarito90",0.00097432139075135,0.00125288502987314,0.00243789180403994,157,NA
"canarito190",0.00097049099696955,0.000926705263316733,0.00232180171813327,158,NA
"iter_2_var_740",0.0009680292683437,0.00168928086908493,0.00220571163222661,159,"(mpayroll_+_mpasivos_margen)_+_(ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)"
"canarito182",0.000965833895381246,0.000973349021493354,0.00243789180403994,160,NA
"mcuenta_corriente",0.000962400160240908,0.00154384996205082,0.00208962154631994,161,"mcuenta_corriente"
"iter_3_var_215",0.000944661779633841,0.000803461936166934,0.00197353146041328,162,"((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_/_((mpayroll_+_mcaja_ahorro)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))"
"canarito30",0.000944290702920118,0.0019837174442809,0.00243789180403994,163,NA
"iter_2_var_75",0.000941329167232807,0.000402384049443346,0.00139308103087996,164,"(mprestamos_personales_+_mcuentas_saldo)_x_(mprestamos_personales_+_mcuentas_saldo)"
"canarito173",0.000917736627532589,0.00202699267754867,0.00220571163222661,165,NA
"iter_2_var_307",0.000911286702464048,0.000376999808165944,0.0012769909449733,166,"(mprestamos_personales_+_mcuentas_saldo)_/_(tcallcenter_tend6)"
"iter_3_var_468",0.000911139669830317,0.0018321853824374,0.00197353146041328,167,"(ctarjeta_visa_transacciones_+_ctrx_quarter_tend6)_/_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))"
"iter_3_var_139",0.000908721443527577,0.00152052808296251,0.00116090085906664,168,"((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_(ctrx_quarter_x_mrentabilidad_annual)"
"iter_3_var_346",0.000908543596352978,0.00176359465329853,0.000696540515439981,169,"(mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos)"
"canarito63",0.000894784570590488,0.000532587848981329,0.00208962154631994,170,NA
"iter_5_var_439",0.000892081223800027,0.000360157183621696,0.00139308103087996,171,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"canarito113",0.000889396561186181,0.00113349144547632,0.00185744137450662,172,NA
"iter_4_var_744",0.000886317260867585,0.000191627820069761,0.000232180171813327,173,"(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))"
"canarito126",0.000882894433329909,0.00374425292699894,0.00243789180403994,174,NA
"canarito45",0.000874387138947209,0.00278037358522383,0.00232180171813327,175,NA
"canarito145",0.000873030588737566,0.000982182806203297,0.00220571163222661,176,NA
"canarito166",0.00086792265933916,0.00059408061491941,0.00220571163222661,177,NA
"canarito43",0.000862276921204343,0.00139520520727204,0.00243789180403994,178,NA
"canarito194",0.000850351995131229,0.000586913906312317,0.00232180171813327,179,NA
"iter_5_var_96",0.000850242878780754,0.0019481245101675,0.00208962154631994,180,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_x_((((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"canarito99",0.000850044736847347,0.000978453367911356,0.00232180171813327,181,NA
"iter_2_var_735",0.000848322656825976,0.0008381611799984,0.00150917111678663,182,"(mpayroll_+_mpasivos_margen)_+_(mcuenta_debitos_automaticos)"
"canarito29",0.000847201798360318,0.00100043471157676,0.00208962154631994,183,NA
"iter_3_var_134",0.000841649334045113,0.0015996712319689,0.00116090085906664,184,"((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos))"
"canarito49",0.000837768333825823,0.00103286535700022,0.00197353146041328,185,NA
"canarito127",0.000832602852798974,0.00050897380191623,0.00208962154631994,186,NA
"canarito53",0.000830592673068627,0.00082047642422694,0.00208962154631994,187,NA
"canarito183",0.000827716051117077,0.00857121163056782,0.0025539818899466,188,NA
"canarito9",0.000822303445347476,0.00117552926143063,0.00197353146041328,189,NA
"canarito7",0.000818965887344278,0.00167417406604983,0.00243789180403994,190,NA
"canarito139",0.00081759374722086,0.00191533295136094,0.00220571163222661,191,NA
"canarito151",0.000813913007123338,0.00147080796785382,0.00208962154631994,192,NA
"canarito189",0.000812569373593112,0.00177064105744459,0.00232180171813327,193,NA
"canarito89",0.000809820887805443,0.000997994249652999,0.00174135128859995,194,NA
"canarito33",0.000805297270035733,0.000708146430327751,0.00197353146041328,195,NA
"canarito200",0.00080384379432565,0.000601195764471776,0.00185744137450662,196,NA
"canarito157",0.000803730749957341,0.00152016716957942,0.00220571163222661,197,NA
"canarito175",0.000796930888548835,0.00201877760149546,0.00208962154631994,198,NA
"iter_5_var_569",0.000796502703769071,0.000145499652440412,0.000464360343626654,199,"((ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo))_/_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6))"
"canarito138",0.000787329413488265,0.000516363933093808,0.00185744137450662,200,NA
"iter_4_var_40",0.000785589605202831,0.000790675290594566,0.00185744137450662,201,"(((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_x_(((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))"
"canarito20",0.000782503573172512,0.00113639593889262,0.00197353146041328,202,NA
"iter_5_var_99",0.000782015011722494,0.000329857645793625,0.00162526120269329,203,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_x_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))"
"iter_1_var_700",0.00077881813890392,0.00125487864665593,0.00150917111678663,204,"mprestamos_personales_+_mcaja_ahorro_lag1"
